,Search Keyword,Platform,Job ID,Job Title,Company Name,Location,Job Description,Rating,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Collection Date,Language,English Requirement,Dutch Requirement,Sector,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
0,network specialist,Indeed,p_5b5e2da20468bd74,IT Support Specialist,JetBrains, Amsterdam,"JetBrains has 10 offices around the world, and all of them are connected via dedicated channels, have video conferencing, telecommunication systems, and server rooms. That is 1000 workstations (Windows, Linux & macOS), 1000 virtual machines in a private VMware Cloud, and 300 virtual machines in public AWS and Azure Clouds. The JetBrains IT department is made up of 30 people who daily support the whole IT infrastructure of the company.

The team is currently looking for an IT Support Specialist.

We'll be happy to have you on our team if you:
Can take apart and repair any computer.
Can fix errors in the operating system in different ways (not only by reinstalling the OS).
Will communicate patiently and politely with users who experience issues.
Know how local networks and the Internet work.
Enjoy disassembling all kinds of devices to learn more about them.
Don't mind soldering a damaged wire.
Have strong teamwork skills: are open to diverse opinions and can support your point with sound reasoning.
Want to grow as a professional, to master and apply new approaches and technologies.
Take pride in the work you do.
Have previous IT Helpdesk Support experience (3+ years).
Speak Fluent English and Russian.
We'll be super excited if you:
Are eager to share your knowledge with your peers.
Can quickly come up with solutions when communicating with users remotely.
What tasks we have in store:
Providing technical support to all JetBrains employees.
Setting up new computers, fixing and modernizing the old ones.
Deciding what hardware will be a better choice for a particular case.
Advising JetBrainers on any hardware or software-related issues.
Maintaining all the IT equipment in the office: computers, monitors, laptops, printers, copy machines, phones, and video conferencing systems.
Fascinating work in a dynamic, friendly team.
Competitive salary.
Flexible working schedule.
25 days of paid vacation per year.
A comfortable working environment with ergonomic workplaces, fitness and leisure facilities.
Excellent professional and personal development opportunities and the possibility to travel to professional conferences worldwide.
Additional benefits including lunch, commute, insurance, and language course reimbursement, free refreshments and snacks in the office, and more.",-1,-1,https://indeed.nl/rc/clk?jk=5b5e2da20468bd74&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=e957c1ccf064cd7d&assa=8302,https://nl.indeed.com/vacature-bekijken?jk=5b5e2da20468bd74&fccid=f229b354f5d64873&vjs=3,18 dagen geleden,18 dagen geleden,2021-03-22,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
1,network specialist,Indeed,p_c8069670d9069e98,IT Support Specialist,JetBrains, Amsterdam,"JetBrains has 10 offices around the world, and all of them are connected via dedicated channels, have video conferencing, telecommunication systems, and server rooms. That is 1000 workstations (Windows, Linux & macOS), 1000 virtual machines in a private VMware Cloud, and 300 virtual machines in public AWS and Azure Clouds. The JetBrains IT department is made up of 30 people who daily support the whole IT infrastructure of the company.

The team is currently looking for an IT Support Specialist.

We'll be happy to have you on our team if you:
Can take apart and repair any computer.
Can fix errors in the operating system in different ways (not only by reinstalling the OS).
Will communicate patiently and politely with users who experience issues.
Know how local networks and the Internet work.
Enjoy disassembling all kinds of devices to learn more about them.
Don't mind soldering a damaged wire.
Have strong teamwork skills: are open to diverse opinions and can support your point with sound reasoning.
Want to grow as a professional, to master and apply new approaches and technologies.
Take pride in the work you do.
Have previous IT Helpdesk Support experience (3+ years).
Speak Fluent English and Russian.
We'll be super excited if you:
Are eager to share your knowledge with your peers.
Can quickly come up with solutions when communicating with users remotely.
What tasks we have in store:
Providing technical support to all JetBrains employees.
Setting up new computers, fixing and modernizing the old ones.
Deciding what hardware will be a better choice for a particular case.
Advising JetBrainers on any hardware or software-related issues.
Maintaining all the IT equipment in the office: computers, monitors, laptops, printers, copy machines, phones, and video conferencing systems.
Fascinating work in a dynamic, friendly team.
Competitive salary.
Flexible working schedule.
25 days of paid vacation per year.
A comfortable working environment with ergonomic workplaces, fitness and leisure facilities.
Excellent professional and personal development opportunities and the possibility to travel to professional conferences worldwide.
Additional benefits including lunch, commute, insurance, and language course reimbursement, free refreshments and snacks in the office, and more.",-1,-1,https://indeed.nl/rc/clk?jk=5b5e2da20468bd74&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=e957c1ccf064cd7d&assa=8302,https://nl.indeed.com/vacature-bekijken/company/Lexidus/jobs/Tenderschrijver-c8069670d9069e98?fccid=74bfda120d3865ca&vjs=3,18 dagen geleden,18 dagen geleden,2021-03-22,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
2,network specialist,Indeed,p_4bb110e9705e56bf,IT Support Specialist,JetBrains, Amsterdam,"JetBrains has 10 offices around the world, and all of them are connected via dedicated channels, have video conferencing, telecommunication systems, and server rooms. That is 1000 workstations (Windows, Linux & macOS), 1000 virtual machines in a private VMware Cloud, and 300 virtual machines in public AWS and Azure Clouds. The JetBrains IT department is made up of 30 people who daily support the whole IT infrastructure of the company.

The team is currently looking for an IT Support Specialist.

We'll be happy to have you on our team if you:
Can take apart and repair any computer.
Can fix errors in the operating system in different ways (not only by reinstalling the OS).
Will communicate patiently and politely with users who experience issues.
Know how local networks and the Internet work.
Enjoy disassembling all kinds of devices to learn more about them.
Don't mind soldering a damaged wire.
Have strong teamwork skills: are open to diverse opinions and can support your point with sound reasoning.
Want to grow as a professional, to master and apply new approaches and technologies.
Take pride in the work you do.
Have previous IT Helpdesk Support experience (3+ years).
Speak Fluent English and Russian.
We'll be super excited if you:
Are eager to share your knowledge with your peers.
Can quickly come up with solutions when communicating with users remotely.
What tasks we have in store:
Providing technical support to all JetBrains employees.
Setting up new computers, fixing and modernizing the old ones.
Deciding what hardware will be a better choice for a particular case.
Advising JetBrainers on any hardware or software-related issues.
Maintaining all the IT equipment in the office: computers, monitors, laptops, printers, copy machines, phones, and video conferencing systems.
Fascinating work in a dynamic, friendly team.
Competitive salary.
Flexible working schedule.
25 days of paid vacation per year.
A comfortable working environment with ergonomic workplaces, fitness and leisure facilities.
Excellent professional and personal development opportunities and the possibility to travel to professional conferences worldwide.
Additional benefits including lunch, commute, insurance, and language course reimbursement, free refreshments and snacks in the office, and more.",-1,-1,https://indeed.nl/rc/clk?jk=5b5e2da20468bd74&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=e957c1ccf064cd7d&assa=8302,https://nl.indeed.com/vacature-bekijken?jk=4bb110e9705e56bf&fccid=f0955bdea3a99130&vjs=3,18 dagen geleden,18 dagen geleden,2021-03-22,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
3,network specialist,Indeed,p_ad8693618c82e94d,IT Support Specialist,JetBrains, Amsterdam,"JetBrains has 10 offices around the world, and all of them are connected via dedicated channels, have video conferencing, telecommunication systems, and server rooms. That is 1000 workstations (Windows, Linux & macOS), 1000 virtual machines in a private VMware Cloud, and 300 virtual machines in public AWS and Azure Clouds. The JetBrains IT department is made up of 30 people who daily support the whole IT infrastructure of the company.

The team is currently looking for an IT Support Specialist.

We'll be happy to have you on our team if you:
Can take apart and repair any computer.
Can fix errors in the operating system in different ways (not only by reinstalling the OS).
Will communicate patiently and politely with users who experience issues.
Know how local networks and the Internet work.
Enjoy disassembling all kinds of devices to learn more about them.
Don't mind soldering a damaged wire.
Have strong teamwork skills: are open to diverse opinions and can support your point with sound reasoning.
Want to grow as a professional, to master and apply new approaches and technologies.
Take pride in the work you do.
Have previous IT Helpdesk Support experience (3+ years).
Speak Fluent English and Russian.
We'll be super excited if you:
Are eager to share your knowledge with your peers.
Can quickly come up with solutions when communicating with users remotely.
What tasks we have in store:
Providing technical support to all JetBrains employees.
Setting up new computers, fixing and modernizing the old ones.
Deciding what hardware will be a better choice for a particular case.
Advising JetBrainers on any hardware or software-related issues.
Maintaining all the IT equipment in the office: computers, monitors, laptops, printers, copy machines, phones, and video conferencing systems.
Fascinating work in a dynamic, friendly team.
Competitive salary.
Flexible working schedule.
25 days of paid vacation per year.
A comfortable working environment with ergonomic workplaces, fitness and leisure facilities.
Excellent professional and personal development opportunities and the possibility to travel to professional conferences worldwide.
Additional benefits including lunch, commute, insurance, and language course reimbursement, free refreshments and snacks in the office, and more.",-1,-1,https://indeed.nl/rc/clk?jk=5b5e2da20468bd74&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=e957c1ccf064cd7d&assa=8302,https://nl.indeed.com/vacature-bekijken?jk=ad8693618c82e94d&fccid=dec865029797a382&vjs=3,18 dagen geleden,18 dagen geleden,2021-03-23,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
4,network specialist,Indeed,p_c0953a7b6b5c4f2e,IT Support Specialist,JetBrains, Amsterdam,"JetBrains has 10 offices around the world, and all of them are connected via dedicated channels, have video conferencing, telecommunication systems, and server rooms. That is 1000 workstations (Windows, Linux & macOS), 1000 virtual machines in a private VMware Cloud, and 300 virtual machines in public AWS and Azure Clouds. The JetBrains IT department is made up of 30 people who daily support the whole IT infrastructure of the company.

The team is currently looking for an IT Support Specialist.

We'll be happy to have you on our team if you:
Can take apart and repair any computer.
Can fix errors in the operating system in different ways (not only by reinstalling the OS).
Will communicate patiently and politely with users who experience issues.
Know how local networks and the Internet work.
Enjoy disassembling all kinds of devices to learn more about them.
Don't mind soldering a damaged wire.
Have strong teamwork skills: are open to diverse opinions and can support your point with sound reasoning.
Want to grow as a professional, to master and apply new approaches and technologies.
Take pride in the work you do.
Have previous IT Helpdesk Support experience (3+ years).
Speak Fluent English and Russian.
We'll be super excited if you:
Are eager to share your knowledge with your peers.
Can quickly come up with solutions when communicating with users remotely.
What tasks we have in store:
Providing technical support to all JetBrains employees.
Setting up new computers, fixing and modernizing the old ones.
Deciding what hardware will be a better choice for a particular case.
Advising JetBrainers on any hardware or software-related issues.
Maintaining all the IT equipment in the office: computers, monitors, laptops, printers, copy machines, phones, and video conferencing systems.
Fascinating work in a dynamic, friendly team.
Competitive salary.
Flexible working schedule.
25 days of paid vacation per year.
A comfortable working environment with ergonomic workplaces, fitness and leisure facilities.
Excellent professional and personal development opportunities and the possibility to travel to professional conferences worldwide.
Additional benefits including lunch, commute, insurance, and language course reimbursement, free refreshments and snacks in the office, and more.",-1,-1,https://indeed.nl/rc/clk?jk=5b5e2da20468bd74&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=e957c1ccf064cd7d&assa=8302,https://nl.indeed.com/vacature-bekijken?jk=c0953a7b6b5c4f2e&fccid=e5c4ee6f985839cc&vjs=3,18 dagen geleden,18 dagen geleden,2021-03-23,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
5,network specialist,Indeed,p_0a44bce1d1d58f9a,IT Support Specialist,JetBrains, Amsterdam,"JetBrains has 10 offices around the world, and all of them are connected via dedicated channels, have video conferencing, telecommunication systems, and server rooms. That is 1000 workstations (Windows, Linux & macOS), 1000 virtual machines in a private VMware Cloud, and 300 virtual machines in public AWS and Azure Clouds. The JetBrains IT department is made up of 30 people who daily support the whole IT infrastructure of the company.

The team is currently looking for an IT Support Specialist.

We'll be happy to have you on our team if you:
Can take apart and repair any computer.
Can fix errors in the operating system in different ways (not only by reinstalling the OS).
Will communicate patiently and politely with users who experience issues.
Know how local networks and the Internet work.
Enjoy disassembling all kinds of devices to learn more about them.
Don't mind soldering a damaged wire.
Have strong teamwork skills: are open to diverse opinions and can support your point with sound reasoning.
Want to grow as a professional, to master and apply new approaches and technologies.
Take pride in the work you do.
Have previous IT Helpdesk Support experience (3+ years).
Speak Fluent English and Russian.
We'll be super excited if you:
Are eager to share your knowledge with your peers.
Can quickly come up with solutions when communicating with users remotely.
What tasks we have in store:
Providing technical support to all JetBrains employees.
Setting up new computers, fixing and modernizing the old ones.
Deciding what hardware will be a better choice for a particular case.
Advising JetBrainers on any hardware or software-related issues.
Maintaining all the IT equipment in the office: computers, monitors, laptops, printers, copy machines, phones, and video conferencing systems.
Fascinating work in a dynamic, friendly team.
Competitive salary.
Flexible working schedule.
25 days of paid vacation per year.
A comfortable working environment with ergonomic workplaces, fitness and leisure facilities.
Excellent professional and personal development opportunities and the possibility to travel to professional conferences worldwide.
Additional benefits including lunch, commute, insurance, and language course reimbursement, free refreshments and snacks in the office, and more.",-1,-1,https://indeed.nl/rc/clk?jk=5b5e2da20468bd74&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=e957c1ccf064cd7d&assa=8302,https://nl.indeed.com/vacature-bekijken?jk=0a44bce1d1d58f9a&fccid=f1f9d68f536b70d9&vjs=3,18 dagen geleden,18 dagen geleden,2021-03-23,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
6,network specialist,Indeed,p_94dfc729b55d290f,Depositary Officer,BNP Paribas, Amsterdam,"BNP Paribas
BNP Paribas is a leader in banking and financial services in Europe. The Group is present in 75 countries worldwide and employs more than 185,000 employees. Our Group has two complementary core activities, providing strategic strength and assuring the bank financial solidity: Retail Banking & Services and Corporate & Institutional Banking.
In the Netherlands BNP Paribas is one of the largest and leading non-Dutch banks. Thanks to our global network combined with our local expertise, we unlock business opportunities across the world for our clients.
BNP Paribas Securities Services is a wholly-owned subsidiary of the BNP Paribas Group and one of the highest-rated asset servicing banks in the industry. With a local presence in 34 countries across five continents and a global custody network covering over 100 markets, BNP Paribas Securities Services assists her clients around the world and offers them a unified service range of all asset classes.
For our office in Amsterdam we are currently seeking an ambitious
Depositary Officer
BNP Paribas Securities Services, is one of sixteen branches of BNP Paribas Securities Services (‘the Bank’) licensed to provide Trustee & Depositary (‘T&D’) services to all types of locally domiciled funds. After the 2008 financial crisis and the Madoff scandal fund managers in Europe are obliged to comply with the Alternative Investment Fund Managers Directive (AIFMD). As depositary operating under the AIFMD, the mission of Securities Services is to protect the interests of the investors and unit holders in the funds.
The position
Within Securities Services, the main role of the Depository & Fiduciary Services teams (DFS),
wherever they operate, is twofold:
Discharge the Bank’s oversight responsibilities on the fund managers (and their trading activity) and any other stakeholders (eg fund administrators, agency lenders, clearers, collateral agents,...) relevant to the funds we are appointed trustee or depositary for;
Oversee the operations of any other departments of the Bank involved in its discharging its trustee or depositary responsibility, eg custody and specialist safekeeping teams;
The Depositary Officers interface objectively between the clients and the regulatory authorities and are responsible for a wide spectrum of control services including asset valuation controls, ownership verifications, NAV controls, risk and compliance controls. We look for talent who share our values of teamwork, commitment and integrity.
The main tasks and responsibilities are:
Analyzing fund investment portfolio’s and verifying ownership (securities, derivatives & alternatives)
Perform controls and act as an account manager for the client with regard to cash monitoring, safekeeping and oversight duties.
Audit depositary related operations (custody, cash management, reconciliations, fund administration, transfer agency).
Review and control operational Depositary services performed by international centers of excellence.
Monitor, evaluate and adapt internal procedures to remain compliant with the Fund rules and regulations (Wft, AIFMD, UCITS).
Analyze AO/IC and ISAE 3402 procedures, evaluate dependencies and where needed suggest improvements.
Contribute to the global operational risk management program of BNP Paribas Securities Services whilst acting as depositary and custodian

The requirements
Masters degree in finance or (financial) economics or controlling
Minimum of 5 years experience in an financial/controlling related area, within the Fund Services field (Institutional Investors business). Experience in OTC trades, stock trades and corporate actions is a plus as well as knowledge of the AIFMD.
Native level Dutch and fluent English
Strong analytical skills and understanding of fund activities and asset classes.
Excellent interpersonal and communication skills.
Client focus
What we offer
This is a great opportunity to contribute to the further professionalization of our Depositary Services. As a distinguished market leader in this area, we offer a challenging career opportunity in an exciting environment. You will join a multidisciplinary team and become a member of the international Depositary community. The team is ambitious and eager to optimize it’s service offering to the next level as the client portfolio is growing. We offer a varied position with an excellent benefits package tailored to your background and experience.",-1,-1,https://indeed.nl/rc/clk?jk=94dfc729b55d290f&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=bacbe71063f434f8&assa=2067,https://nl.indeed.com/vacature-bekijken?jk=94dfc729b55d290f&fccid=1392500f835bba92&vjs=3,14 dagen geleden,14 dagen geleden,2021-04-01,en,No,No,commercial services,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,G,0.43134535367545074,0.5686546463245492,0.340940612785273,0.6591854747194553,Mixed Gender,Mixed Age
7,network specialist,Indeed,p_9d13d6a8df4fa033,Depositary Officer,BNP Paribas, Amsterdam,"BNP Paribas
BNP Paribas is a leader in banking and financial services in Europe. The Group is present in 75 countries worldwide and employs more than 185,000 employees. Our Group has two complementary core activities, providing strategic strength and assuring the bank financial solidity: Retail Banking & Services and Corporate & Institutional Banking.
In the Netherlands BNP Paribas is one of the largest and leading non-Dutch banks. Thanks to our global network combined with our local expertise, we unlock business opportunities across the world for our clients.
BNP Paribas Securities Services is a wholly-owned subsidiary of the BNP Paribas Group and one of the highest-rated asset servicing banks in the industry. With a local presence in 34 countries across five continents and a global custody network covering over 100 markets, BNP Paribas Securities Services assists her clients around the world and offers them a unified service range of all asset classes.
For our office in Amsterdam we are currently seeking an ambitious
Depositary Officer
BNP Paribas Securities Services, is one of sixteen branches of BNP Paribas Securities Services (‘the Bank’) licensed to provide Trustee & Depositary (‘T&D’) services to all types of locally domiciled funds. After the 2008 financial crisis and the Madoff scandal fund managers in Europe are obliged to comply with the Alternative Investment Fund Managers Directive (AIFMD). As depositary operating under the AIFMD, the mission of Securities Services is to protect the interests of the investors and unit holders in the funds.
The position
Within Securities Services, the main role of the Depository & Fiduciary Services teams (DFS),
wherever they operate, is twofold:
Discharge the Bank’s oversight responsibilities on the fund managers (and their trading activity) and any other stakeholders (eg fund administrators, agency lenders, clearers, collateral agents,...) relevant to the funds we are appointed trustee or depositary for;
Oversee the operations of any other departments of the Bank involved in its discharging its trustee or depositary responsibility, eg custody and specialist safekeeping teams;
The Depositary Officers interface objectively between the clients and the regulatory authorities and are responsible for a wide spectrum of control services including asset valuation controls, ownership verifications, NAV controls, risk and compliance controls. We look for talent who share our values of teamwork, commitment and integrity.
The main tasks and responsibilities are:
Analyzing fund investment portfolio’s and verifying ownership (securities, derivatives & alternatives)
Perform controls and act as an account manager for the client with regard to cash monitoring, safekeeping and oversight duties.
Audit depositary related operations (custody, cash management, reconciliations, fund administration, transfer agency).
Review and control operational Depositary services performed by international centers of excellence.
Monitor, evaluate and adapt internal procedures to remain compliant with the Fund rules and regulations (Wft, AIFMD, UCITS).
Analyze AO/IC and ISAE 3402 procedures, evaluate dependencies and where needed suggest improvements.
Contribute to the global operational risk management program of BNP Paribas Securities Services whilst acting as depositary and custodian

The requirements
Masters degree in finance or (financial) economics or controlling
Minimum of 5 years experience in an financial/controlling related area, within the Fund Services field (Institutional Investors business). Experience in OTC trades, stock trades and corporate actions is a plus as well as knowledge of the AIFMD.
Native level Dutch and fluent English
Strong analytical skills and understanding of fund activities and asset classes.
Excellent interpersonal and communication skills.
Client focus
What we offer
This is a great opportunity to contribute to the further professionalization of our Depositary Services. As a distinguished market leader in this area, we offer a challenging career opportunity in an exciting environment. You will join a multidisciplinary team and become a member of the international Depositary community. The team is ambitious and eager to optimize it’s service offering to the next level as the client portfolio is growing. We offer a varied position with an excellent benefits package tailored to your background and experience.",-1,-1,https://indeed.nl/rc/clk?jk=94dfc729b55d290f&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=bacbe71063f434f8&assa=2067,https://nl.indeed.com/vacature-bekijken?jk=9d13d6a8df4fa033&fccid=9731e728dcfac95b&vjs=3,14 dagen geleden,14 dagen geleden,2021-04-01,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
8,network specialist,Indeed,p_cc88bfebb8635ecf,Depositary Officer,BNP Paribas, Amsterdam,"BNP Paribas
BNP Paribas is a leader in banking and financial services in Europe. The Group is present in 75 countries worldwide and employs more than 185,000 employees. Our Group has two complementary core activities, providing strategic strength and assuring the bank financial solidity: Retail Banking & Services and Corporate & Institutional Banking.
In the Netherlands BNP Paribas is one of the largest and leading non-Dutch banks. Thanks to our global network combined with our local expertise, we unlock business opportunities across the world for our clients.
BNP Paribas Securities Services is a wholly-owned subsidiary of the BNP Paribas Group and one of the highest-rated asset servicing banks in the industry. With a local presence in 34 countries across five continents and a global custody network covering over 100 markets, BNP Paribas Securities Services assists her clients around the world and offers them a unified service range of all asset classes.
For our office in Amsterdam we are currently seeking an ambitious
Depositary Officer
BNP Paribas Securities Services, is one of sixteen branches of BNP Paribas Securities Services (‘the Bank’) licensed to provide Trustee & Depositary (‘T&D’) services to all types of locally domiciled funds. After the 2008 financial crisis and the Madoff scandal fund managers in Europe are obliged to comply with the Alternative Investment Fund Managers Directive (AIFMD). As depositary operating under the AIFMD, the mission of Securities Services is to protect the interests of the investors and unit holders in the funds.
The position
Within Securities Services, the main role of the Depository & Fiduciary Services teams (DFS),
wherever they operate, is twofold:
Discharge the Bank’s oversight responsibilities on the fund managers (and their trading activity) and any other stakeholders (eg fund administrators, agency lenders, clearers, collateral agents,...) relevant to the funds we are appointed trustee or depositary for;
Oversee the operations of any other departments of the Bank involved in its discharging its trustee or depositary responsibility, eg custody and specialist safekeeping teams;
The Depositary Officers interface objectively between the clients and the regulatory authorities and are responsible for a wide spectrum of control services including asset valuation controls, ownership verifications, NAV controls, risk and compliance controls. We look for talent who share our values of teamwork, commitment and integrity.
The main tasks and responsibilities are:
Analyzing fund investment portfolio’s and verifying ownership (securities, derivatives & alternatives)
Perform controls and act as an account manager for the client with regard to cash monitoring, safekeeping and oversight duties.
Audit depositary related operations (custody, cash management, reconciliations, fund administration, transfer agency).
Review and control operational Depositary services performed by international centers of excellence.
Monitor, evaluate and adapt internal procedures to remain compliant with the Fund rules and regulations (Wft, AIFMD, UCITS).
Analyze AO/IC and ISAE 3402 procedures, evaluate dependencies and where needed suggest improvements.
Contribute to the global operational risk management program of BNP Paribas Securities Services whilst acting as depositary and custodian

The requirements
Masters degree in finance or (financial) economics or controlling
Minimum of 5 years experience in an financial/controlling related area, within the Fund Services field (Institutional Investors business). Experience in OTC trades, stock trades and corporate actions is a plus as well as knowledge of the AIFMD.
Native level Dutch and fluent English
Strong analytical skills and understanding of fund activities and asset classes.
Excellent interpersonal and communication skills.
Client focus
What we offer
This is a great opportunity to contribute to the further professionalization of our Depositary Services. As a distinguished market leader in this area, we offer a challenging career opportunity in an exciting environment. You will join a multidisciplinary team and become a member of the international Depositary community. The team is ambitious and eager to optimize it’s service offering to the next level as the client portfolio is growing. We offer a varied position with an excellent benefits package tailored to your background and experience.",-1,-1,https://indeed.nl/rc/clk?jk=94dfc729b55d290f&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=bacbe71063f434f8&assa=2067,https://nl.indeed.com/vacature-bekijken?jk=cc88bfebb8635ecf&fccid=b3d2f8f9a06df93e&vjs=3,14 dagen geleden,14 dagen geleden,2021-04-01,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
9,network specialist,Indeed,p_fa002d83d6de5383,Depositary Officer,BNP Paribas, Amsterdam,"BNP Paribas
BNP Paribas is a leader in banking and financial services in Europe. The Group is present in 75 countries worldwide and employs more than 185,000 employees. Our Group has two complementary core activities, providing strategic strength and assuring the bank financial solidity: Retail Banking & Services and Corporate & Institutional Banking.
In the Netherlands BNP Paribas is one of the largest and leading non-Dutch banks. Thanks to our global network combined with our local expertise, we unlock business opportunities across the world for our clients.
BNP Paribas Securities Services is a wholly-owned subsidiary of the BNP Paribas Group and one of the highest-rated asset servicing banks in the industry. With a local presence in 34 countries across five continents and a global custody network covering over 100 markets, BNP Paribas Securities Services assists her clients around the world and offers them a unified service range of all asset classes.
For our office in Amsterdam we are currently seeking an ambitious
Depositary Officer
BNP Paribas Securities Services, is one of sixteen branches of BNP Paribas Securities Services (‘the Bank’) licensed to provide Trustee & Depositary (‘T&D’) services to all types of locally domiciled funds. After the 2008 financial crisis and the Madoff scandal fund managers in Europe are obliged to comply with the Alternative Investment Fund Managers Directive (AIFMD). As depositary operating under the AIFMD, the mission of Securities Services is to protect the interests of the investors and unit holders in the funds.
The position
Within Securities Services, the main role of the Depository & Fiduciary Services teams (DFS),
wherever they operate, is twofold:
Discharge the Bank’s oversight responsibilities on the fund managers (and their trading activity) and any other stakeholders (eg fund administrators, agency lenders, clearers, collateral agents,...) relevant to the funds we are appointed trustee or depositary for;
Oversee the operations of any other departments of the Bank involved in its discharging its trustee or depositary responsibility, eg custody and specialist safekeeping teams;
The Depositary Officers interface objectively between the clients and the regulatory authorities and are responsible for a wide spectrum of control services including asset valuation controls, ownership verifications, NAV controls, risk and compliance controls. We look for talent who share our values of teamwork, commitment and integrity.
The main tasks and responsibilities are:
Analyzing fund investment portfolio’s and verifying ownership (securities, derivatives & alternatives)
Perform controls and act as an account manager for the client with regard to cash monitoring, safekeeping and oversight duties.
Audit depositary related operations (custody, cash management, reconciliations, fund administration, transfer agency).
Review and control operational Depositary services performed by international centers of excellence.
Monitor, evaluate and adapt internal procedures to remain compliant with the Fund rules and regulations (Wft, AIFMD, UCITS).
Analyze AO/IC and ISAE 3402 procedures, evaluate dependencies and where needed suggest improvements.
Contribute to the global operational risk management program of BNP Paribas Securities Services whilst acting as depositary and custodian

The requirements
Masters degree in finance or (financial) economics or controlling
Minimum of 5 years experience in an financial/controlling related area, within the Fund Services field (Institutional Investors business). Experience in OTC trades, stock trades and corporate actions is a plus as well as knowledge of the AIFMD.
Native level Dutch and fluent English
Strong analytical skills and understanding of fund activities and asset classes.
Excellent interpersonal and communication skills.
Client focus
What we offer
This is a great opportunity to contribute to the further professionalization of our Depositary Services. As a distinguished market leader in this area, we offer a challenging career opportunity in an exciting environment. You will join a multidisciplinary team and become a member of the international Depositary community. The team is ambitious and eager to optimize it’s service offering to the next level as the client portfolio is growing. We offer a varied position with an excellent benefits package tailored to your background and experience.",-1,-1,https://indeed.nl/rc/clk?jk=94dfc729b55d290f&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=bacbe71063f434f8&assa=2067,https://nl.indeed.com/vacature-bekijken?jk=fa002d83d6de5383&fccid=b3521fdedc6d788b&vjs=3,14 dagen geleden,14 dagen geleden,2021-04-01,en,No,No,information and communication,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,J,0.27586206896551724,0.7241379310344828,0.3275862068965517,0.6724137931034483,Mixed Gender,Mixed Age
