Search Keyword,Platform,Job ID,Job Title,Company Name,Location,Job Description,Rating,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Collection Date
engineer,Indeed,pj_9a5ae30495ee3ac5,Junior Mechanical Engineer,Titan LNG BV, Amsterdam NieuwWest,"Titan LNG is an innovative, fast growing company, making a genuine impact on the climate and the environment. Titan LNG delivers clean fuels to the shipping industry and industrial customers.Titan LNG currently operates three LNG bunker vessels and has a new build program for three additional vessels over the coming 2 years. Furthermore, Titan LNG is on of the leading suppliers of LNG via trucks to industrial users and LNG fueling stations. To support this fast-paced growth Titan LNG is looking to hire an ambitious Junior Process Engineer. Working with Titan LNG means -above all- that you are passionate about having an impact and you are very hands on.Role & Job EnvironmentReporting to the Marine Asset Development Manager, and working directly with an experienced LNG team, the junior mechanical engineer will play an important role in the technical management of Titan LNG’s assets, new build developments, and bunker projects.The mechanical engineer will design new LNG infrastructure, support vessel new builds, support bunker projects, and assist with management of subcontractors and vendors.He/she will be part of a growing company with a dedicated team in charge of asset developmentand the technical aspects of Titan LNG’s operations. The role will be based in Amsterdamat Titan LNG HQ. Inland travel to support bunker operations as well as occasional travel abroad will be required. The employee functions as part of an international team in a fast-paced environment showing initiative and creativity to add value to a rapidly growing business. The employee should be eager to dive into the world of LNG bunkering, its related systems, and associated technical considerations.Description of tasks and responsibilitiesAnalyze LNG cargo system design variations for Titan LNG’s new build programs.Support ongoing modifications and developments aboard Titan LNG vessels or other assets.Provide project engineering support, from office or in-field, for LNG bunker operations and special projects: such as setting up system diagrams and specifications and designing operational procedures.Research designs, technologies, and vendors of LNG systems.Develop basis of design and technical specification documents for new build tenders.Support technical purchases and assist with subcontractor management.Project administration.Qualifications and experienceMaster’s degree in mechanical engineering or similar engineering degreePreferably 1-3 years experienceAutoCAD - or similar 2D/3D design software – experience, or willingness to learnExperience with Excel worksheet-based modeling and Microsoft Office in generalStrong communicative skillsGood knowledge of technical English, both written and verbalDemonstrated self-reliance, curiosity, and independenceCompetencesGeneral Titan:· Adaptability – able to adapt to constantly changing circumstances.· Involvement – demonstrating involvement with the purpose, mission, and vision.· Collegiality – assisting and supporting colleagues while treating them with respect.· Creativity – thinking outside the box and coming up with solutions to problems/challenges.· Integrity – adhering to and maintaining social and ethical standards.Job specific:· Accuracy - attention to detail as reports and documents need to be accurate.· Anticipation – identify critical situations and act adequately.· Flexibility – adapt behavior and project planning to deal with changing client needs.Planning and organizing – determine priorities and arrange actions, time, and resources to achieve goals and monitor progressContractduur 12 maandenDeadline sollicitaties: 16-3-2021Verwachte startdatum: 1-3-2021Soort dienstverband: Fulltime, Bepaalde tijdArbeidsvoorwaarden:KerstpakketPensioenReiskostenvergoedingTelefoonplanWerk vanuit huisWerkschema:Dagdienstma-vrOpleiding:Master (Aanbevolen)Thuiswerken:Tijdelijk vanwege COVID-19Voorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0BsZmEBl8KtGTjjE9VjZrwTNgfvi2Aqhi-EFzEgzGKRBL86ZhQCbp8gsrvzrypGNT3DKoU8-ueYMO21DVP3TLgErqQ27b6uniJnCShfk6yawtIp5qDS4DYCtgzjokocEb-xIYD6Kb2ENpYNiOxnDWO70gbKV9fggUSZ1s2Zc-QK3cvJ4YQ4s7kiDT3vx5oMCrfXkX3JG9zkD1I_cHdq_G6szyRbuR4ZmqIJEmmMlCfwjdoaLLnEPzh-fkbf1RM8BTscMADxKFtK2703lGRtsbRSADjW40qhC2FSrjykGLpFH9Zdw2iCx1teX_RZZw1sCB-xtVXMdpv46tuDcUWA0BfzDIi-xzthxCDekTkrq3vrXCHQc_-8HsiMnKFzBQsHemE9qDcM0rgwhk9uf7uAnA0PVSBmKlpQY0B_bw2AIOHtNviGDxPaai4BPlOjTcL7SPCh_qKmlti0wQ==&p=2&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-02-22
engineer,Indeed,p_92d6edb1ccc15f4b,Junior Supply Chain Project Engineer,Harman International, Amsterdam,"Additional Work Location(s) :None
Have you heard of JBL or Harman/Kardon, some of the world’s leading audio brands? The market we are leading in, is fast paced, fun and dynamic. Our Lifestyle division has seen continuous growth over the last 5 years and doesn't plan to stop there. For our Supply Chain / Operations department within Harman Consumer Lifestyle, based in Amsterdam, we are looking to hire a:
Junior Supply Chain Project Engineer
About the Role:
We are looking for a meticulous, highly organized Junior Supply Chain Project Engineer who has the ability to communicate effectively at all levels of the organization. In this role, you will report into the Supply Chain Project Engineer, supporting with project coordination and various analysis. You thrive in a dynamic environment, where priorities shift, whilst overall timelines must be controlled, and deliverables achieved. Your passion is analytics using various software and tools (SAP, Microsoft Office, Qlik Sense or other BI tools).
What You Will Do:
Data analysis and engineering in excel and BI tools. Creation of data models and dashboards.
Participating in key strategic projects for the EMEA organization (Supply Chain/ Logistics).
Align with departmental project delegates on departmental and cross-departmental supply chain projects.
Project Action tracking and follow up with internal and external stakeholders (other departments, customers, suppliers etc.).
Project meeting preparation and documentation.
Stakeholder support in project execution.
Organizing and storing project documentation.
Continuously updated of new technologies.
Initiate technology studies on innovative business practices and ideas.
What You Need:
Bachelor or Master of Supply Chain Management or Business Administration.
At least 2 years of relevant experience in a project management and supply chain engineering position.
Advanced Microsoft office skills (Excel and PowerPoint).
Experience in project driven environment.
Able to work & contribute in a small dynamic team.
Able to work with diverse, multi-cultural teams.
Positive, energetic, can-do attitude, self-starter, accountable and takes ownership.
Fluent in English (both written and verbal).
What We Offer:
HARMAN offers a great work environment, challenging career opportunities, professional training and competitive market base compensation plus a 13th month salary, 28 holidays per year. You will also receive a highly valued commuter travel package, an interesting collective health insurance scheme, pension and top-notch employee discounts on Harman’s Consumer Audio products.
A unique opportunity to contribute to drive revenue growth and nurture strategic trust-based relationships.
A friendly working atmosphere and good work-life-balance with a fine salary and secondary employment conditions.
The ability to work as a Junior Supply Chain Project Engineer in a company that is driven by technology.
The chance to work with on complex problems and continues improvement.
An informal, enterprising and results-orientated culture.
And a few reasons you might love it:
At HARMAN we create useful, playful, beautiful things. Our many iconic brands including; JBL, Harman/Kardon and AKG are transforming the car, the workplace and everywhere in between. We work hard, look for brilliance from all our 30,000 employees and in return you can expect a career full of brilliant possibilities. If you want to be part of a business offering industry-first features, innovation, superior sound technology and the guarantee that you'll never have a dull day - HARMAN could be the place for you!
(www.harman.com)
Is this the challenge you’ve been looking for? Click to apply now! Don’t forget to add your resume.
We look forward to receiving your application! Send your application with your resume and letter of motivation. We will process the applications as we receive them. For more information about the position you can contact the Recruitment department by phone +31 (0)6 - 25374321).
#LI-MD1
HARMAN is an Equal Opportunity /Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or Protected Veterans status. HARMAN offers a great work environment, challenging career opportunities, professional training and competitive compensation. (www.harman.com)",-1,-1,https://indeed.nl/rc/clk?jk=92d6edb1ccc15f4b&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=8a4f1e2889a88ec4&assa=2610,https://nl.indeed.com/vacature-bekijken?jk=92d6edb1ccc15f4b&fccid=4faf342d2307e9ed&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-02-22
engineer,Indeed,p_e06dddfd355795e0,Graduate Project Engineer,Quasset, Hilversum,"Join us
Are you passionate about managing engineering projects from planning to execution in the field of innovation driven asset management?
Are you looking for a real role from day one, so you’ll get invaluable experience working on varied and exciting projects?
Are you interested in combining in-depth domain knowledge, cutting-edge technology and business intelligence tools to create practical and modern solutions?
Do you want to start your career in a young dynamic international company?
If the answer is YES, then we invite you to join the Quasset team for this exciting graduate position!
We are a young, dynamic and international team looking for bright, creative people with a hands-on mentality who share the passion for our clients in the petrochemical, energy, infrastructure and water sector. We offer you a stimulating environment that will help you develop and grow skills that last! You work closely together with colleagues that serve renowned international clients.
About the role
You will be involved in the full cycle of projects and responsible for the planning and execution of projects to ensure successful delivery to our clients. The projects are centered around development, testing and validation of innovative solutions to improve Asset Integrity Management. We use technologies such as non-destructive testing, robotics, virtual reality, augmented reality, data analytics and business intelligence tools.
Main responsibilities
Ensuring technical and operational feasibility of the project
Delivering project tasks and activities to successfully execute and deliver projects
Ensure projects are delivered on time and within budget and scope
Manage client and stakeholder relationships
Maintain comprehensive project documentation
Report and escalate to management as needed
Represent Quasset at conferences and tradeshows
Requirements
Lots of initiative
Hands-on mentality, as our projects are executed in very small teams.
Minimum MSc in a technical discipline preferably physics, robotics or mechatronics
Demonstrable interest in business and operational aspects of technology
The ability to explain ideas and plans clearly
Strong analytical skills
Strong IT skills
Excellent presentation and client-facing skills
Excellent soft skills and awareness of the needs of stakeholders across many cultures and nationalities
Excellent written and verbal communication skills – business-proficient and fluent in English
Solid organizational skills including attention to detail and multi-tasking skills
Team player with vibrant character and leadership traits
About Quasset
Driving innovation, building networks, and assessing and implementing pioneering technologies for business impact are at the core of Quasset. Since its inception, Quasset has been part of several joint industry projects, pulling the value chain together to help companies accelerate their progress and create a competitive advantage. Quasset supports clients in optimizing the balance between cost, performance and risks of capital-intensive infrastructure such as water distribution systems, roads, pipelines, and petrochemical plants, developing inventive products for asset management information and business intelligence based on 3D, virtual, and augmented reality technologies.
In 2017 Quasset Test Facility (QTF) was opened, providing companies with independent 3rd party assessments of technology in a highly flexible and relevant testing environment.
Please send your application including your CV by email to careers@quasset.com.
Acquisitions further to this advertisement are not appreciated.
Quasset BV | Seinstraat 4 | 1223 DA Hilversum | The Netherlands
T: +31 35 820 0288",-1,-1,https://indeed.nl/rc/clk?jk=e06dddfd355795e0&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=ff986086a6b6e17c&assa=1122,https://nl.indeed.com/vacature-bekijken?jk=e06dddfd355795e0&fccid=e29003f0df57b0d3&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-02-22
engineer,Indeed,pj_bb2d460577020be9,Data Centre Field Engineer,Salute Inc, Amstelveen,"The Data Centre Field Engineer is responsible for ensuring that all electrical, mechanical, and fire/life safety equipment within the data center is operating at peak efficiency. This involves both planned preventative maintenance of equipment, daily corrective work, and emergency response to emergent issues. The Field Engineer serves as a technical resource reporting to the Chief Engineer and third-party vendors. Data center equipment that supports mission-critical servers must maintain better than 99.999% uptime. This equipment includes, but is not limited to, standby diesel generators, switchgear, UPSs, PDUs, AHUs, chillers, cooling towers, chemical treatment systems, pumps, motors, VFDs, and building automation systems.Requirements:Operate, monitor, maintain and respond to abnormal conditions in facilities systems.Complete planned and ad-hoc preventive maintenance work assignments requiring the skill and direction of several engineering, mechanical, and maintenance tradesConduct periodic inspections of building systems, i.e., HVAC, electrical distribution, Maintain mechanical equipment rooms to ensure clean and safe conditionsRapid response, investigation, and management of indoor emergency situations and air quality complaintsHave a complete working knowledge on creating, closing, and tracking ""work requests"" (WR). Initiate or respond to work orders, follow-up and verify completion of workMonitor performance/note deficiencies of service contractors and recommend changes as necessaryPerform other related duties and responsibilities as assigned by managementQualifications:A minimum of 2 years of directly related experience in the operation, installation, and maintenance of data center critical equipment, building systems with in-depth technical understanding and knowledge of all HVAC, electrical, plumbing, fire/life safety, and control systemsHigh school diploma or College Degree  * Knowledge of the electrical and mechanical systems used in a data center environment, including Feeders, Transformers, Generators, Switchgear, UPS systems, ATS/STS units, PDU/PMM units, Chillers, Air handling units and CRAC units.Good observation skills and problem-solving ability.The role is a full-time position and your base salary will be commensurate with experience but is expected to be highly competitive. The opportunity is located in Amsterdam and will include business travel as needed to meet business demands.If your professional growth and compensation trajectory are restricted in any way, consider –Working with an employer who maintains a corporate philosophy to hire only the best.Who invests in and are unilaterally committed to continuing the enrichment of their employees.If you have what it takes to work in a dynamic, fast-paced environment I welcome the opportunity to provide more detail and explore your current situation and interestsJob Type: Full-timePay: €40,000.00 - €60,000.00 per yearEducation:Associate (Preferred)Experience:Critical Facilities: 2 years (Preferred)Data Center: 2 years (Preferred)Preventative Maintenance: 2 years (Preferred)MEP: 2 years (Preferred)MOPS/SOPS: 2 years (Preferred)Military: 2 years (Preferred)Language:English (Required)",-1,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0AUf_Os4uIW2sh6eiJdTIhZRRLNiJKV2fYaBNF6tXL8sOA0Ajk5vgPLElHBZx3_5wPKZPCwj735caISnHhJ86eFjQtlqv9LKkC3x1GBc1ycE2U8BNuSrpgpJipmFlEmczTL5tHhXnjVxjcA-A-hb7_5HQf7JsqpuPLz6BkJLY6gTtgaaGqBtsrzzli5h3_-c8vCehpnzpqOUVyuVBVqLuIird7rTzlK8ISuOoN_ejfS9zmxXZazLLenDDqrkYBU73cNmMSi_m5N1gzNwDBYguxndl4g7FumhfJzaDtJKNeefI2tO4H3qxV56mgFRIyBTZxzJarSfKhS_jU1cKxiTWDzsN5_agN9iLiaIYDKUt_ObH52ZKAueiEFE-noZepfeQWN8W-sVjSPhrlEQMtG4lr6rzC8osMdTHp3H43WOjb5HdCukF_P8udRyywycYVxZhwS47tPRSvRzejTzW0__zjX&p=12&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-02-22
engineer,Indeed,p_e6fdaaadb35e276f,Project Engineer,KenzFigee, Zaandam,"Company Description
Are you a mechanical engineer with a natural understanding of technics, and are you looking for a job where it’s all different every day? Then you are the right candidate and we would like to invite you to respond to this vacancy!
Who are we?
Since 1836, KenzFigee has designed the most groundbreaking cranes and hoisting systems. Sturdy marine canes and offshore equipment that has gone on to shape many of the world’s harbors and offshore installations today. With a keen eye for market developments and a focus on innovation, KenzFigee has become a trusted supplier and service provider of customer-specific cranes and equipment for the worldwide offshore oil & gas, wind energy, harbor & bulk handling and navy & defense industries.
Ready to join our team?
Our people form the core of our success. With a team of around ninety professionals, we operate from our office and workshop in Zaandam. This offers the opportunity to experience the entire process up close, from designing to building the cranes and equipment, which ensures an ultimate collaboration between all departments. A company with a drive; innovation is in our genes!

Job Description
As Project Engineer you are responsible for the technical part of a project. You will plan, coordinate and control the engineering process. You take care of the project progress and provide the required information from and to the various departments. Furthermore, you are responsible for technical communication with customers.
Your tasks include:
Planning and monitoring the technical scope of the project;
Planning the engineering resources on the project;
Reporting the engineering progress;
Applying the technical contract agreements to the project;
Delivering the technical documentation to purchase, workshop, service department and customers;Coordination of project information between the various engineering disciplines;
Coordinate and control the technical quality of engineering and check whether it meets the requirements of the technical specification;
Maintaining good internal and external communication;
Performing other activities within one's own capacities.

Qualifications
Minimum completed Bachelor’s (HBO) in mechanical engineering or comparable direction;
Solid technical knowledge of heavy machine construction;
Minimum 8 years of work experience in coordinating multidisciplinary teams;
Good knowledge of English language in speech and writing;
Knowledge of offshore crane standards, such as EN, ABS, API, DNV, Lloyd’s;
Team player and eager to learn;
Proactive and positive attitude;
Willing to share knowledge and experience with colleagues;
Putting safety on the first place!

Additional Information
At KenzFigee we know how to appreciate craftsmanship and initiative. You get an independent job, with a lot of responsibility and freedom. You will also experience a collegial, informal atmosphere that encourages you to get more out of yourself. What else do we offer:
A challenging job where it’s all different every day,
Working in an international environment,
Enough space for your personal development and ambitions,
A flexible work schedule that allows you to start every day between 7:00 AM and 9:00 AM,
Friday afternoon drinks and regular outings organized by our staff association.
More information about this job?

Contact Anne op de Weegh, HR Business Partner: +31 (0)6 25010741
More information about KenzFigee can be found at: https://www.kenz-figee.com/
Also watch the video in which a System Design Engineer talks about KenzFigee: https://vimeo.com/321958466
Acquisitie naar aanleiding van deze vacature wordt niet op prijs gesteld.
Acquisition to this vacancy is not appreciated.",-1,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=e6fdaaadb35e276f&fccid=1b7c591f4fde62a1&vjs=3,10 dagen geleden,10 dagen geleden,2021-02-22
engineer,Indeed,pj_b0ee01653985deef,Project Engineer,Independent Recruiters, Zaandam,"Project Engineer
Do you have what it takes to design the top notch off heavy mechanical lifting structures? Are you looking for a company that has a keen eye for market developments and a focus on innovation?
Do you have experience as a Project Engineer? Then we are looking for you!
Job Profile Project Engineer

The company has designed the most groundbreaking cranes and hoisting systems. With a keen eye for market developments and a focus on innovation, the company has become a trusted supplier and service provider of customer-specific cranes and equipment for the worldwide offshore oil & gas, wind energy, harbor & bulk handling and navy & defense industries.
As Project Engineer you are responsible for the technical part of a project. You will plan, coordinate and control the engineering process. You take care of the project progress and provide the required information from and to the various departments. Furthermore, you are responsible for technical communication with customers.
With the office and workshop in Zaandam you have the opportunity to experience the entire process up close, from designing to building the cranes and equipment, which ensures an ultimate collaboration between all departments.
You tasks will include:
Delivering the technical documentation to purchase, workshop, service department and customers;
Coordination of project information between the various engineering disciplines;
Coordinate and control the technical quality of engineering and check whether it meets the requirements of the technical specification;
Planning and monitoring the technical scope of the project;
Planning the engineering resources on the project;
Reporting the engineering progress;
Applying the technical contract agreements to the project;
Maintaining good internal and external communication;
Performing other activities within one's own capacities.
Requirements Project Engineer
Minimum completed Bachelor’s (HBO) in mechanical engineering or comparable direction;
Solid technical knowledge of heavy machine construction;
Minimum 8 years of work experience in coordinating multidisciplinary teams;
Good knowledge of English language in speech and writing;
Knowledge of offshore crane standards, such as EN, ABS, API, DNV, Lloyd’s;
You are a current EU visa holder or have a EU citizenship.

The Offer Project Engineer

Salary indication is based on your working experience and level of seniority. Depending on your experience it will be between €3300 and €5400,- gross a month.",-1,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0Cmb4fKr--abzpIWiIV9U4QN2QqF55OuUJFAPz5k8HBDnVkHrxEOC59qQ17Ed_trSFqkBrrYjkHhSmOy2NQCyMqSNQUbc_JSusIkwO2UeSvubrNfEp3KDeiz3ybSDFOwB9H_T6aAYjcyIiuMPAj0-1MS1FWKUl-0OUbnP01wLwCwl5ZKm1SwyeTJwOnV00KTEd44zkeAbrU0Cf7rB1MhKB_PYQu3kulSwrMVChTS5cHNtgsqwcpycTOVlzQZIn2V7uicfKn27HxdlOqeCX6esUUeMVrLUCIUSOIiTzQ_1j3uzLq7ci1f0FHrGucmLrpKmm29skPvsZMKB1AlDWRBeBlpJjB927mM2NvTBJxgNGFSdzv-uy_OI9pXqVkGk91us7Rm_zEjLzV2kdDO_-7m5bMk6XzvhTgWOky3gNZCvENHf1Ac5_advMIf3RDEmV5JqwoKeUaXFVZbNNV55mDizmfj4-2-CNfEMeG8ooeg9cbsqM--DFY4k-BH4bnmuBX9BixJmw7IXHK_1XsNTCgENc_qkhkHwseSBqHNFYNUDEl3ONT7gBgA7aZzmh9Dw0IfXWGP40UukjBrE3AAjL1V7-dxnSXSUH70lg1jXJ1Uz8TbM76KeY1QPbWnp5Y2lJbCVePbpPxaPNnA0CvG_0hOOT8xpjamT_IzNO2i1lpF4kGHkt8fJ0Gx_zUhmmdv5aMZD8CbRjsTbw5Sw==&p=8&fvj=0&vjs=3,Zojuist geplaatst,Zojuist geplaatst,2021-02-22
engineer,Indeed,p_1c1be1a997f97990,Project Engineer (consultant),Progress Project Management  Engineering, Hoofddorp,"National assignments, headquarters Hoofddorp - 32/38 hours
Job description:
As a Project Engineer at Progress-PME, you are engaged in organizing, preparing, planning, executing and finishing projects. You will be involved in large or small engineering projects within the pharmaceutical or biotechnology industry.

For example, you will work on business cases, writing a URS, engineering, logging, installing, execution and reporting commissioning/qualification/validation activities, establishing required procedures, solving residual points and handover to the customer.
Our job requirements:
completed degree programme at Higher Professional Education (HBO) level in engineering biotechnology, chemical technology, biochemistry or similar;
3-5 years relevant work experience in the (bio)pharmaceutical industry;
preferably 2-3 years’ related work experience in projects or on project basis;
knowledge of pharmaceutical production plus equipment and the cGMP/EU/FDA requirements including latest developments relating to commissioning, qualification or validation;
knowledge about preparing, reading, checking and improving technical specifications (URS, functional specifications (FS), detailed technical specifications, technical drawings, P&IDs and PFDs);
experience in writing VMP, URS, qualification protocols and reports;
experience in preparing and supporting Risk Assessment and Design Reviews;
good communication skills;
proficient in Dutch and English.
Your profile:
pro-active pragmatic attitude, flexible and customer-oriented;
accustomed to balancing timely completion and quality;
convincing, motivating, accurate and vigorous;
accustomed to communicating and reporting from employee to management level;
team player.
We offer:
a healthy growing company with a collegial working atmosphere and focus on human capital;
a varied job in challenging projects at renowned companies in the Life Science & Health;
opportunities to develop as a professional, both on the job and by following courses, training and attending networking events;
short communication lines, personal commitment, team spirit;
engaging and learning environment;
work-life balance;
more than market base salary and benefits;
company car.
More information?
For more information about this position, please contact Marcel van der Putten, HR Manager, Telephone number: +31 (0)235635016 or +31 (0)615226935.",-1,-1,https://indeed.nl/rc/clk?jk=1c1be1a997f97990&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=beb298c4fbfaa851&assa=4786,https://nl.indeed.com/vacature-bekijken?jk=1c1be1a997f97990&fccid=4d6497b1254fbdcd&vjs=3,9 dagen geleden,9 dagen geleden,2021-02-22
engineer,Indeed,p_b91039dc4165545f,Project Engineer,Picnic, Amsterdam,"Picnic is one of the fastest-growing company in the Netherlands. Each day we make thousands of customers happy with an easy to use app and free home delivery. We deliver more than 150.000 orders per week throughout the Netherlands and Germany.

Picnic has a fully integrated just-in-time supply chain process. Orders are picked by our shoppers in one of our five Dutch Fulfilment Centers (FCs) and are then shipped to one of our forty Dutch Hubs. From the Hubs, the groceries are delivered to our customers with our iconic electric Picnic vehicles.

As our operations continue to grow, we need to ensure that the processes within our FCs and Hubs run smoothly. Additionally, we have to develop new locations and equipment to take our service to the next level. We are looking for a Project Engineer who loves to take ownership of our challenging and innovative building & equipment projects!

Where you fit in

As our Project Engineer, you're part of the team that's responsible for Picnic's physical world. The Building & Equipment team organizes the building of new FCs and Hubs and makes sure all the right equipment is there. You will work with our Facility Managers, Project Engineers, the Building & Equipment team lead and many other internal and external stakeholders. You will travel frequently between different Picnic locations in the Netherlands and Germany.

With your experience and forward-thinking ideas, you will play a lead role in (re)building and launching highly optimized FCs, as well as coordinating (sub)contractors for Picnic's innovative automated FC. Next to this, you will be working on optimization and maintenance projects for the manual FCs and Hubs. The result of your work will help us to improve our operations and ensure that all of our customers continuously experience our top of the bill Picnic service. Your efforts will help all of our (3000+) employees to work safely and comfortably. You can really make an impact!

What you do
Take ownership over the launch and optimization of FCs and hubs
Take the lead in the selection and purchasing process of new equipment
Evolve how we build: improve layouts and develop processes
Contact and communicate with all partners (real estate managers, building contractors, etc.) concerned with the maintenance and construction of the FCs and Hubs
What you need
Finished HBO or Masters degree, preferably in a technical or engineering discipline
4+ years of experience in building or engineering management
Fluency in Dutch and English
Independent, communicative, and confident personality
Ability to work under pressure and meet daily deadlines
You are very driven and always want to improve processes
You are operational and have a hands-on mentality
Willingness to travel to different locations across the Netherlands and Germany

Keywords: building and equipment coordinator, building coordinator, asset manager, engineering, Project Engineer, project management, real estate, equipment

-

Did you know we are organising a webinar on February 25th, 2021 with the topic 'Growing Picnic's supply chain - Innovations and Leadership'? We will discuss how our supply chain has adapted itself to the immense growth Picnic has been through over the last 5 years. We recommend you to join when you are interested in one of our supply chain (management) positions! Sign up here.",-1,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=b91039dc4165545f&fccid=9ca7c1c1cfaa481c&vjs=3,9 dagen geleden,9 dagen geleden,2021-02-22
engineer,Indeed,p_7e876fe44c45a44b,Oil Market Analyst - Energy Insights,McKinsey  Company, Amsterdam,"QUALIFICATIONS
Graduate or post-graduate degree from a top tier university in Management, Engineering, Economics, Energy Finance, or any other quantitative focused discipline
Proven interest in energy sector (e.g. through degrees, courses, internships, or work experience)
Advanced Excel Skills
Excellent written and oral communication skills
Superior problem solving and analytical skills
Strong interpersonal effectiveness
Proven people skills and ability to thrive in a complex and dynamic environment
Proficiency in English is required, any other foreign language skills will be appreciated
WHO YOU'LL WORK WITH
You’ll work with our Energy Insights team in Amsterdam.
Energy Insights, a specialist data and analytics unit, provides distinctive analysis, insights, and support to energy players. We offer services along the oil and gas value chain, including exploration and production, refining and marketing, natural gas, trading and oil field services, and equipment.
Energy Insights’ dedicated specialists apply proprietary tools and methodologies and a data-driven approach. With our strong ties with McKinsey’s oil and gas consulting practice and access to the expertise of the wider McKinsey network, our research and analysis yield knowledge available nowhere else.
WHAT YOU'LL DO
You will research global oil markets and help to update our Energy Insights perspectives on a periodic basis, with the help of the broader Energy Insights team. Your focus will be on the upstream oil sector and how the players are responding to the changing market conditions e.g. energy transition, decarbonization
You will also collaborate with your McKinsey colleagues from other industries to validate research hypotheses. Daily problem solving will be an important part of your job – you’ll do this in partnership with your manager, the leadership of Energy Insights, and a range of colleagues within the wider firm.
Over time, you will have the opportunity to contribute to the strategic direction of your area and help develop new and more detailed projections. You will deepen your global energy markets expertise and based on your knowledge, you will increasingly become the person-to-go-to in your content area, available for questions from colleagues as well as clients. This can potentially also include longer-term staffing on client-serving projects.
You will be an excellent and inspirational team player who is motivated to deliver at a high bar, and you'll liaise with your manager, the leadership of Energy Insights and a range of colleagues within the wider firm. Over time you will be required to contribute to the strategic direction of your area and help develop new and more detailed forecasts.",-1,-1,https://indeed.nl/rc/clk?jk=7e876fe44c45a44b&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=2c4cbfa0a9e92ad1&assa=7169,https://nl.indeed.com/vacature-bekijken?jk=7e876fe44c45a44b&fccid=6576e7250aa78c3c&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-02-22
engineer,Indeed,p_0ca5cd4b62b2cd6f,Process Engineer Fermentation,XDES, Amsterdam,"Functie

You’ll be part of a biopharmaceutical organization with sites in Germany and the Netherlands. At our Amsterdam-based center the focus lies on the GMP-compliant microbial based production of recombinant proteins, vaccines and live microbials as drug substance and drug product.

Your tasks will be:
Transfer and scale up of developed processes to the production sites

Participation in project teams as representative for the manufacturing department

Writing production protocols and technical reports, support trouble shooting

Implementing innovations in production, purchasing equipment

Process Validation

Functie eisen

To fulfil this challenging function we are looking for a technical orientated personality with work experience in a multidisciplinary environment.

University degree in medical biology, biochemistry, or biotechnology

Several years of work experience in upstream process science, manufacturing principles and techniques in a biotechnology or pharmaceutical environment

Well established oral and written communication capabilities in (Dutch and) English

Solution oriented, science minded and innovative

Experience with GMP is preferred

Aanbod

A challenging position at a big biopharmaceutical organization.

Sollicitatie Procedure

Contactpersoon voor deze functie is Diederik van Straalen, bereikbaar op telefoonnummer 023 55 78 529 of via e-mail: diederik@xdes.nl Kenmerk: 9205.",-1,-1,https://indeed.nl/rc/clk?jk=0ca5cd4b62b2cd6f&from=vj&mvj=0&vjfrom=vjs&pos=bottom&astse=669c649d3bfe07a6&assa=5819,https://nl.indeed.com/vacature-bekijken?jk=0ca5cd4b62b2cd6f&fccid=4e6a24aa81c1b23d&vjs=3,14 dagen geleden,14 dagen geleden,2021-02-22
